Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
06/12/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",United Kingdom National Nuclear Laboratory Ltd (Uknnl),640329,144000,Desnz - Nuclear Material Security-other Professional Services,Wa3 6ae,Vendor
06/12/2024,Finance & Accounting Advice,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Pricewaterhousecoopers Llp,639006,91730.31,Desnz - New Nuclear Sizewell C (Net Zero)-Finance & Accounting Advice,Wc2n 6rh,Vendor
06/12/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Energy Development,Mining Remediation Authority,640304,7000000,Desnz - Payment Of Grant In Aid To The Coal Authority-grant-in-aid To Arms Length Bodies,Ng18 4rg,Vendor
06/12/2024,Utilisation Of Provisions - Social Assistance Benefits - Concessionary,Desnz - Energy Infrastructure - Desnz - Energy Development,Homefire Group Ltd,640684,625410.13,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contract Management And Cil Payments)-Utilisation Of Provisions - Social Assistance Benefits - Concessionary",S21 1tz,Vendor
06/12/2024,Utilisation Of Provisions - Social Assistance Benefits - Concessionary,Desnz - Energy Infrastructure - Desnz - Energy Development,Homefire Group Ltd,641004,601154.96,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contract Management And Cil Payments)-Utilisation Of Provisions - Social Assistance Benefits - Concessionary",S21 1tz,Vendor
06/12/2024,Procurement Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Deloitte Llp,641160,33327.62,Desnz - Energy Bill Discount Scheme Del-prog-procurement Consultancy,Ec4a 3hq,Vendor
09/12/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),641600,1052887.55,Desnz - Boiler Upgrade Scheme (Programme)-Administration Of Grants And Awards,E14 4pu,Grant
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,641989,168586,Desnz - Energy Research And Studies-r & D Outsourced Other,B4 6bs,Vendor
09/12/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Pa Consulting Services Ltd,640346,50904,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sg8 6dp,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mott Macdonald Ltd,641163,29159.44,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Cr0 2ee,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mott Macdonald Ltd,641165,42366.07,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Cr0 2ee,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Immaterial Ltd,641827,602061.23,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,Cb4 0fw,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Catagen Ltd,641873,302326.03,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Bt3 9dt,Vendor
09/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Oxford,641875,66690.1,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Ox1 2xn,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Novelis Uk Ltd,641876,105815.3,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Wa4 1nn,Grant
09/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Imperial College London,641889,77357.34,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Sw7 2az,Wga Only
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Technopolis Ltd,641896,26537.5,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Bn1 1ee,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,641910,77900.29,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,B3 3hn,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo Uk Ltd,641925,238526.32,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Bn43 5fg,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environmental Power International (Uk Randd) Ltd,641954,40418.24,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Sm4 4aw,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Danfoss Scotland Ltd,641958,790191.69,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Eh20 9tb,Grant
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Aecom Ltd,641967,27068.8,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Wc1v 6qs,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Aecom Ltd,641971,38527.28,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Wc1v 6qs,Vendor
09/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Aecom Ltd,641972,28849.73,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Wc1v 6qs,Vendor
09/12/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,641505,265199.45,Desnz - Ccs Projects-technical Advice / Services & Support,M15 4rp,Vendor
09/12/2024,Finance & Accounting Advice,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ernst And Young Llp,641943,112602.27,Desnz - Eu Exit: No Specific Dexeu Issue Prog-finance & Accounting Advice,Se1 2af,Vendor
09/12/2024,Finance & Accounting Advice,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ernst And Young Llp,641943,662375.63,Desnz - Eu Exit: No Specific Dexeu Issue Prog-finance & Accounting Advice,Se1 2af,Vendor
09/12/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,637025,67200,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
09/12/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,638591,68937.5,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
09/12/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Low Carbon Contracts Company Ltd,642010,33398.9,Desnz - Clean Growth-consultancy Expenditure,E14 4pu,Vendor
09/12/2024,Training And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Security & Resilience,Serco Ltd,641850,46273.2,Desnz - Devolved Admin-training And Development Expenditure,Nn17 9gy,Vendor
09/12/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,639978,56978.25,Desnz - Litigation And Government Legal Department-payments To Government Legal Department,Sw1h 9gl,Vendor
09/12/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,639985,58258.85,Desnz - Litigation And Government Legal Department-payments To Government Legal Department,Sw1h 9gl,Vendor
09/12/2024,Ppm Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Moorhouse Consulting Ltd,640791,43032,Desnz - Energy Affordability Cross Function Staff (Domestic)-Ppm Consultancy,Ec2m 1qs,Vendor
09/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Passiv Uk Ltd,641895,35186.08,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ip30 9up,Grant
09/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Perenna Bank Plc,641897,115854.25,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W2 6lg,Grant
09/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Evergreen Earth Ltd,641901,31743.56,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,M3 5na,Grant
09/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Evergreen Earth Ltd,641903,60986.28,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,M3 5na,Grant
09/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,585226,129867.82,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
10/12/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",United Nations Industrial Development Organization (Unido),641821,45000,Desnz - Inz - Care Fund-other Goods/Services,1400,Vendor
10/12/2024,Ict Maintenance & Upkeep,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Nuvia Ltd,641528,257863.33,Desnz - Radiation Monitor Network-ict Maintenance & Upkeep,Wa3 6xg,Vendor
10/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cable Coatings Ltd T/A Assetcool,642053,96582.5,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ls2 3aa,Grant
10/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rheenergise Ltd,642056,149903.13,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Nw5 1lp,Grant
10/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Deep Branch Biotechnology Ltd,641984,234910.18,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Se19 3hf,Grant
10/12/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Baringa Partners Llp,642141,78210,Desnz - Reform Of Energy System Operations-other Professional Services,Sw1e 6aj,Vendor
10/12/2024,External Legal Advice And Service,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Slaughter And May,634130,44617,Desnz - Devolved Admin-external Legal Advice And Service,Ec1y 8yy,Vendor
10/12/2024,External Legal Advice And Service,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Slaughter And May,642054,315139.1,Desnz - Devolved Admin-external Legal Advice And Service,Ec1y 8yy,Vendor
10/12/2024,External Legal Advice And Service,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Dentons Uk And Middle East Llp,642198,78900,Desnz - Net Zero Costs - Admin-external Legal Advice And Service,Eh3 8ry,Vendor
10/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Uk Centre For Ecology And Hydrology,642061,54794,Desnz - Climate Science Capability-r & D Outsourced Other,Ox10 8bb,Vendor
10/12/2024,"Honoraria, Fees And Expenses",Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Department For Work And Pensions (Dwp),642112,371071.99,"Desnz - Dwp Warm Home Discount Delivery-honoraria, Fees And Expenses",Np10 8fz,Wga Only
10/12/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Xma Ltd,638184,31060.54,Ics - Admin-it Software Licences And Software Maintenance,Al2 2dq,Vendor
10/12/2024,R & D Professional Subscriptions,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Afry Management Consulting Ltd,642551,84193.6,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Professional Subscriptions",Ox1 1jd,Vendor
10/12/2024,Current Grants To Overseas Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Climate Policy Initiative,642006,303000,Desnz - International Climate Finance (Icf)-Current Grants To Overseas Bodies,Nw1 7by,Vendor
10/12/2024,Current Grants To Overseas Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Climate Policy Initiative,642006,360000,Desnz - International Climate Finance (Icf)-Current Grants To Overseas Bodies,Nw1 7by,Vendor
10/12/2024,Training And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Security & Resilience,Serco Ltd,642541,57000,Desnz - Emergency Response Training-training And Development Expenditure,Nn17 9gy,Vendor
10/12/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Fti Consulting Ltd,642038,26507.66,Desnz - Energy Bills Relief Scheme-outsourced Programme Management,Ec1a 4hd,Vendor
10/12/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,642055,37527.03,Desnz - Litigation And Government Legal Department-payments To Government Legal Department,Wc2b 4ts,Vendor
10/12/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,637768,153513.91,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
10/12/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,637963,134943.23,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
10/12/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Centre For Environment  Fisheries And Aquaculture Science,642052,229956.76,Desnz - Offshore Environmental Regulation-other Professional Services,Nr33 0ht,Vendor
10/12/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Fivium Ltd,642142,78643.96,Desnz - Energy Portal Costs-ict Outsourcing & Maintenance/Support,Wc2n 6ah,Vendor
10/12/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Brookcourt Solutions Ltd,640711,132801.7,Ics - Admin-other It Consultancy,Wc1n 3es,Vendor
10/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",United Kingdom National Nuclear Laboratory Ltd (Uknnl),639265,150000,Desnz - Sice - Advanced Nuclear Fund-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
10/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mixergy Ltd,642114,128129.56,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ox29 4db,Vendor
10/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Trelleborg Retford Ltd,642207,278631.27,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Dn22 7ax,Grant
10/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ove Arup And Partners Ltd,642235,25000,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4bq,Vendor
10/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sunamp Ltd,642529,500833.57,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh33 1ry,Vendor
10/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,642577,81692,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1s 2yz,Vendor
10/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Queen Mary University Of London,642242,42462.09,Desnz - Medical Radioisotope Innovation Programme-capital Grants To Private Sector - Companies,E1 4uj,Vendor
10/12/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Burges Salmon Llp,642154,31793.85,Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor
10/12/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,642208,41597.12,Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor
10/12/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,642208,78652.38,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
10/12/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,642220,430273,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3v 0as,Vendor
11/12/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Met Office,641488,325634.4,Desnz - Met Office Modelling-other Professional Services,Ex1 3pb,Wga Only
11/12/2024,Storage And Distribution,Ics - Integrated Corporate Services - Ics - Digital,Restore Plc,642947,43727.09,Ics - Admin-storage And Distribution,Rh1 5dy,Vendor
11/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,642624,79446,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,B3 3hn,Vendor
11/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Northumberland County Council,642676,444554,Desnz - Hug 2-capital Grants To Local Government,Ne61 2ef,Grant
11/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Devon Borough Council,642677,101158,Desnz - Hug 2-capital Grants To Local Government,Pl19 0bz,Grant
11/12/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Etude Consulting Ltd,642582,30285.6,Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,N1 7ru,Vendor
11/12/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,642190,41588.75,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ne1 3pl,Vendor
11/12/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,642191,26427.6,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ne1 3pl,Vendor
11/12/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gl Industrial Services Uk Ltd,642611,118884.44,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Le11 3gr,Vendor
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ibstock Brick Ltd,642542,57110.48,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Le67 6hs,Grant
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ibstock Brick Ltd,642542,125738.52,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Le67 6hs,Grant
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Essar Oil Uk Ltd,642653,236659.48,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ch65 4hb,Vendor
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pauls Malt Ltd,642666,884812.27,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ip32 7ad,Grant
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Cemcor Ltd,642668,620641.69,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bt80 9ap,Grant
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Esseco Uk Ltd,642669,192639.14,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Wf1 5ph,Vendor
11/12/2024,Subsidies To The Private Sector - Presented As Grant Spend,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Laing O'rourke Services Ltd,642670,80219,Desnz - Industrial Energy Transformation Scheme-subsidies To The Private Sector - Presented As Grant Spend,Da2 6sn,Grant
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ultra Tough Ltd,642672,34721.85,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Al9 7hf,Grant
11/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Simpsons Malt Ltd,642946,667181.85,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Td15 2uz,Grant
11/12/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Res Q Ltd,642685,43935.74,Desnz - Consumer Advice & Information (Cai)-Technical Advice / Services & Support,Hu1 3jz,Grant
11/12/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Experian Ltd,642078,37849.04,Desnz - Energy Statistics And Data-r & D Economic Consultancy And Research,Sw1 5jl,Vendor
11/12/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,637857,27485,Ics - Admin-other It Consultancy,Wc2a 1qs,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639293,90576.5,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639294,64112.5,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639296,68991.74,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639297,119025,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639298,96125,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639299,68991.74,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,639301,96125,Ics - Admin-it Services,So21 2jn,Vendor
11/12/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Pricewaterhousecoopers Llp,630043,77473.03,Desnz - Energy Bills Relief Scheme-consultancy Expenditure,Se1 2rd,Vendor
11/12/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,West Midlands Combined Authority,642560,449605.08,Desnz - Business Energy Efficiency Delivery-current Grants To Local Government,B19 3sd,Grant
11/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ove Arup And Partners Ltd,642926,121400,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Ne1 3pl,Vendor
11/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Chameleon Technology (Uk) Ltd,642935,96695,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Hg3 1uf,Grant
11/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Chameleon Technology (Uk) Ltd,642937,39404,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Hg3 1uf,Grant
11/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Parity Projects Ltd,642941,48354,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
11/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sunsave Group Ltd,642942,568988.7,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W8 5by,Grant
11/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",International Nuclear Services Ltd T/A Nuclear Transport Solutions,642613,125662.57,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Wa3 6gr,Vendor
12/12/2024,Capital Grants To Public Corporations (Pcs),Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Salix Finance Ltd,643053,18027216.7,Desnz - Public Sector Decarbonisation Scheme (Psds)-Capital Grants To Public Corporations (Pcs),Ec4n 7be,Grant
12/12/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Salix Finance Ltd,643430,804154.36,Desnz - Low Carbon Skills Fund Lcsf-current Grants To Private Sector - Npish,Ec4n 7be,Grant
12/12/2024,Ict Outsourcing & Maintenance/Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Central Grants And Loans,Jeremy Benn Associates Ltd,642147,54246,Desnz - Digital Services-ict Outsourcing & Maintenance/Support,Bd23 3fd,Vendor
12/12/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,640780,97499.67,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
